code,value,wds,year,unixtime
zb.A0G0Q0214_sj.2017,914.0,A0G0Q0214,2017,1578884149
zb.A0G0Q0214_sj.2016,1770.0,A0G0Q0214,2016,1578884149
zb.A0G0Q0214_sj.2015,1968.0,A0G0Q0214,2015,1578884149
zb.A0G0Q0214_sj.2014,1962.0,A0G0Q0214,2014,1578884149
zb.A0G0Q0214_sj.2013,1842.0,A0G0Q0214,2013,1578884149
zb.A0G0Q0214_sj.2012,1845.0,A0G0Q0214,2012,1578884149
zb.A0G0Q0214_sj.2011,1906.0,A0G0Q0214,2011,1578884149
zb.A0G0Q0214_sj.2010,1925.0,A0G0Q0214,2010,1578884149
zb.A0G0Q0214_sj.2009,1895.0,A0G0Q0214,2009,1578884149
zb.A0G0Q0215_sj.2018,627.0,A0G0Q0215,2018,1578884149
zb.A0G0Q0215_sj.2017,664.0,A0G0Q0215,2017,1578884149
zb.A0G0Q0215_sj.2016,693.0,A0G0Q0215,2016,1578884149
zb.A0G0Q0215_sj.2015,716.0,A0G0Q0215,2015,1578884149
zb.A0G0Q0215_sj.2014,699.0,A0G0Q0215,2014,1578884149
zb.A0G0Q0215_sj.2013,714.0,A0G0Q0215,2013,1578884149
zb.A0G0Q0215_sj.2012,721.0,A0G0Q0215,2012,1578884149
zb.A0G0Q0215_sj.2011,742.0,A0G0Q0215,2011,1578884149
zb.A0G0Q0215_sj.2010,739.0,A0G0Q0215,2010,1578884149
zb.A0G0Q0215_sj.2009,784.0,A0G0Q0215,2009,1578884149
zb.A0G0Q0216_sj.2018,360.0,A0G0Q0216,2018,1578884149
zb.A0G0Q0216_sj.2017,360.0,A0G0Q0216,2017,1578884149
zb.A0G0Q0216_sj.2016,363.0,A0G0Q0216,2016,1578884149
zb.A0G0Q0216_sj.2015,363.0,A0G0Q0216,2015,1578884149
zb.A0G0Q0216_sj.2014,361.0,A0G0Q0216,2014,1578884149
zb.A0G0Q0216_sj.2013,367.0,A0G0Q0216,2013,1578884149
zb.A0G0Q0216_sj.2012,365.0,A0G0Q0216,2012,1578884149
zb.A0G0Q0216_sj.2011,364.0,A0G0Q0216,2011,1578884149
zb.A0G0Q0216_sj.2010,352.0,A0G0Q0216,2010,1578884149
zb.A0G0Q0216_sj.2009,351.0,A0G0Q0216,2009,1578884149
zb.A0G0Q0217_sj.2018,0.0,A0G0Q0217,2018,1578884149
zb.A0G0Q0217_sj.2017,0.0,A0G0Q0217,2017,1578884149
zb.A0G0Q0217_sj.2016,0.0,A0G0Q0217,2016,1578884149
zb.A0G0Q0217_sj.2015,0.0,A0G0Q0217,2015,1578884149
zb.A0G0Q0217_sj.2014,0.0,A0G0Q0217,2014,1578884149
zb.A0G0Q0217_sj.2013,0.0,A0G0Q0217,2013,1578884149
zb.A0G0Q0217_sj.2012,0.0,A0G0Q0217,2012,1578884149
zb.A0G0Q0217_sj.2011,0.0,A0G0Q0217,2011,1578884149
zb.A0G0Q0217_sj.2010,0.0,A0G0Q0217,2010,1578884149
zb.A0G0Q0217_sj.2009,8.0,A0G0Q0217,2009,1578884149
zb.A0G0Q0218_sj.2018,18.0,A0G0Q0218,2018,1578884149
zb.A0G0Q0218_sj.2017,18.0,A0G0Q0218,2017,1578884149
zb.A0G0Q0218_sj.2016,12.0,A0G0Q0218,2016,1578884149
zb.A0G0Q0218_sj.2015,12.0,A0G0Q0218,2015,1578884149
zb.A0G0Q0218_sj.2014,12.0,A0G0Q0218,2014,1578884149
zb.A0G0Q0218_sj.2013,12.0,A0G0Q0218,2013,1578884149
zb.A0G0Q0218_sj.2012,12.0,A0G0Q0218,2012,1578884149
zb.A0G0Q0218_sj.2011,11.0,A0G0Q0218,2011,1578884149
zb.A0G0Q0218_sj.2010,11.0,A0G0Q0218,2010,1578884149
zb.A0G0Q0218_sj.2009,6.0,A0G0Q0218,2009,1578884149
zb.A0G0Q0219_sj.2018,27.0,A0G0Q0219,2018,1578884149
zb.A0G0Q0219_sj.2017,32.0,A0G0Q0219,2017,1578884149
zb.A0G0Q0219_sj.2016,32.0,A0G0Q0219,2016,1578884149
zb.A0G0Q0219_sj.2015,34.0,A0G0Q0219,2015,1578884149
zb.A0G0Q0219_sj.2014,34.0,A0G0Q0219,2014,1578884149
zb.A0G0Q0219_sj.2013,34.0,A0G0Q0219,2013,1578884149
zb.A0G0Q0219_sj.2012,34.0,A0G0Q0219,2012,1578884149
zb.A0G0Q0219_sj.2011,34.0,A0G0Q0219,2011,1578884149
zb.A0G0Q0219_sj.2010,34.0,A0G0Q0219,2010,1578884149
zb.A0G0Q0219_sj.2009,34.0,A0G0Q0219,2009,1578884149
zb.A0G0Q021A_sj.2018,6.0,A0G0Q021A,2018,1578884149
zb.A0G0Q021A_sj.2017,6.0,A0G0Q021A,2017,1578884149
zb.A0G0Q021A_sj.2016,6.0,A0G0Q021A,2016,1578884149
zb.A0G0Q021A_sj.2015,6.0,A0G0Q021A,2015,1578884149
zb.A0G0Q021A_sj.2014,6.0,A0G0Q021A,2014,1578884149
zb.A0G0Q021A_sj.2013,6.0,A0G0Q021A,2013,1578884149
zb.A0G0Q021A_sj.2012,6.0,A0G0Q021A,2012,1578884149
zb.A0G0Q021A_sj.2011,6.0,A0G0Q021A,2011,1578884149
zb.A0G0Q021A_sj.2010,6.0,A0G0Q021A,2010,1578884149
zb.A0G0Q021A_sj.2009,9.0,A0G0Q021A,2009,1578884149
zb.A0G0Q021B_sj.2018,30.0,A0G0Q021B,2018,1578884149
zb.A0G0Q021B_sj.2017,30.0,A0G0Q021B,2017,1578884149
zb.A0G0Q021B_sj.2016,28.0,A0G0Q021B,2016,1578884149
zb.A0G0Q021B_sj.2015,28.0,A0G0Q021B,2015,1578884149
zb.A0G0Q021B_sj.2014,28.0,A0G0Q021B,2014,1578884149
zb.A0G0Q021B_sj.2013,28.0,A0G0Q021B,2013,1578884149
zb.A0G0Q021B_sj.2012,28.0,A0G0Q021B,2012,1578884149
zb.A0G0Q021B_sj.2011,28.0,A0G0Q021B,2011,1578884149
zb.A0G0Q021B_sj.2010,28.0,A0G0Q021B,2010,1578884149
zb.A0G0Q021B_sj.2009,28.0,A0G0Q021B,2009,1578884149
zb.A0G0Q021C_sj.2018,17.0,A0G0Q021C,2018,1578884149
zb.A0G0Q021C_sj.2017,19.0,A0G0Q021C,2017,1578884149
zb.A0G0Q021C_sj.2016,23.0,A0G0Q021C,2016,1578884149
zb.A0G0Q021C_sj.2015,28.0,A0G0Q021C,2015,1578884149
zb.A0G0Q021C_sj.2014,28.0,A0G0Q021C,2014,1578884149
zb.A0G0Q021C_sj.2013,28.0,A0G0Q021C,2013,1578884149
zb.A0G0Q021C_sj.2012,28.0,A0G0Q021C,2012,1578884149
zb.A0G0Q021C_sj.2011,28.0,A0G0Q021C,2011,1578884149
zb.A0G0Q021C_sj.2010,28.0,A0G0Q021C,2010,1578884149
zb.A0G0Q021C_sj.2009,28.0,A0G0Q021C,2009,1578884149
zb.A0G0Q021D_sj.2018,0.0,A0G0Q021D,2018,1578884149
zb.A0G0Q021D_sj.2017,0.0,A0G0Q021D,2017,1578884149
zb.A0G0Q021D_sj.2016,0.0,A0G0Q021D,2016,1578884149
zb.A0G0Q021D_sj.2015,0.0,A0G0Q021D,2015,1578884149
zb.A0G0Q021D_sj.2014,0.0,A0G0Q021D,2014,1578884149
zb.A0G0Q021D_sj.2013,0.0,A0G0Q021D,2013,1578884149
zb.A0G0Q021D_sj.2012,0.0,A0G0Q021D,2012,1578884149
zb.A0G0Q021D_sj.2011,0.0,A0G0Q021D,2011,1578884149
zb.A0G0Q021D_sj.2010,0.0,A0G0Q021D,2010,1578884149
zb.A0G0Q021D_sj.2009,0.0,A0G0Q021D,2009,1578884149
zb.A0G0Q021E_sj.2018,1.0,A0G0Q021E,2018,1578884149
zb.A0G0Q021E_sj.2017,1.0,A0G0Q021E,2017,1578884149
zb.A0G0Q021E_sj.2016,4.0,A0G0Q021E,2016,1578884149
zb.A0G0Q021E_sj.2015,1.0,A0G0Q021E,2015,1578884149
zb.A0G0Q021E_sj.2014,1.0,A0G0Q021E,2014,1578884149
zb.A0G0Q021E_sj.2013,1.0,A0G0Q021E,2013,1578884149
zb.A0G0Q021E_sj.2012,1.0,A0G0Q021E,2012,1578884149
zb.A0G0Q021E_sj.2011,1.0,A0G0Q021E,2011,1578884149
zb.A0G0Q021E_sj.2010,1.0,A0G0Q021E,2010,1578884149
zb.A0G0Q021E_sj.2009,1.0,A0G0Q021E,2009,1578884149
zb.A0G0Q021F_sj.2018,0.0,A0G0Q021F,2018,1578884149
zb.A0G0Q021F_sj.2017,0.0,A0G0Q021F,2017,1578884149
zb.A0G0Q021F_sj.2016,0.0,A0G0Q021F,2016,1578884149
zb.A0G0Q021F_sj.2015,0.0,A0G0Q021F,2015,1578884149
zb.A0G0Q021F_sj.2014,0.0,A0G0Q021F,2014,1578884149
zb.A0G0Q021F_sj.2013,0.0,A0G0Q021F,2013,1578884149
zb.A0G0Q021F_sj.2012,0.0,A0G0Q021F,2012,1578884149
zb.A0G0Q021F_sj.2011,0.0,A0G0Q021F,2011,1578884149
zb.A0G0Q021F_sj.2010,0.0,A0G0Q021F,2010,1578884149
zb.A0G0Q021F_sj.2009,30.0,A0G0Q021F,2009,1578884149
zb.A0G0Q021G_sj.2018,1.0,A0G0Q021G,2018,1578884149
zb.A0G0Q021G_sj.2017,1.0,A0G0Q021G,2017,1578884149
zb.A0G0Q021G_sj.2016,1.0,A0G0Q021G,2016,1578884149
zb.A0G0Q021G_sj.2015,1.0,A0G0Q021G,2015,1578884149
zb.A0G0Q021G_sj.2014,1.0,A0G0Q021G,2014,1578884149
zb.A0G0Q021G_sj.2013,1.0,A0G0Q021G,2013,1578884149
zb.A0G0Q021G_sj.2012,1.0,A0G0Q021G,2012,1578884149
zb.A0G0Q021G_sj.2011,1.0,A0G0Q021G,2011,1578884149
zb.A0G0Q021G_sj.2010,1.0,A0G0Q021G,2010,1578884149
zb.A0G0Q021G_sj.2009,1.0,A0G0Q021G,2009,1578884149
zb.A0G0Q021H_sj.2018,10.0,A0G0Q021H,2018,1578884149
zb.A0G0Q021H_sj.2017,10.0,A0G0Q021H,2017,1578884149
zb.A0G0Q021H_sj.2016,12.0,A0G0Q021H,2016,1578884149
zb.A0G0Q021H_sj.2015,15.0,A0G0Q021H,2015,1578884149
zb.A0G0Q021H_sj.2014,17.0,A0G0Q021H,2014,1578884149
zb.A0G0Q021H_sj.2013,23.0,A0G0Q021H,2013,1578884149
zb.A0G0Q021H_sj.2012,23.0,A0G0Q021H,2012,1578884149
zb.A0G0Q021H_sj.2011,23.0,A0G0Q021H,2011,1578884149
zb.A0G0Q021H_sj.2010,23.0,A0G0Q021H,2010,1578884149
zb.A0G0Q021H_sj.2009,23.0,A0G0Q021H,2009,1578884149
zb.A0G0Q021I_sj.2018,2.0,A0G0Q021I,2018,1578884149
zb.A0G0Q021I_sj.2017,2.0,A0G0Q021I,2017,1578884149
zb.A0G0Q021I_sj.2016,2.0,A0G0Q021I,2016,1578884149
zb.A0G0Q021I_sj.2015,2.0,A0G0Q021I,2015,1578884149
zb.A0G0Q021I_sj.2014,2.0,A0G0Q021I,2014,1578884149
zb.A0G0Q021I_sj.2013,2.0,A0G0Q021I,2013,1578884149
zb.A0G0Q021I_sj.2012,2.0,A0G0Q021I,2012,1578884149
zb.A0G0Q021I_sj.2011,2.0,A0G0Q021I,2011,1578884149
zb.A0G0Q021I_sj.2010,2.0,A0G0Q021I,2010,1578884149
zb.A0G0Q021I_sj.2009,2.0,A0G0Q021I,2009,1578884149
zb.A0G0Q021J_sj.2018,0.0,A0G0Q021J,2018,1578884149
zb.A0G0Q021J_sj.2017,0.0,A0G0Q021J,2017,1578884149
zb.A0G0Q021J_sj.2016,0.0,A0G0Q021J,2016,1578884149
zb.A0G0Q021J_sj.2015,0.0,A0G0Q021J,2015,1578884149
zb.A0G0Q021J_sj.2014,0.0,A0G0Q021J,2014,1578884149
zb.A0G0Q021J_sj.2013,0.0,A0G0Q021J,2013,1578884149
zb.A0G0Q021J_sj.2012,0.0,A0G0Q021J,2012,1578884149
zb.A0G0Q021J_sj.2011,0.0,A0G0Q021J,2011,1578884149
zb.A0G0Q021J_sj.2010,1.0,A0G0Q021J,2010,1578884149
zb.A0G0Q021J_sj.2009,0.0,A0G0Q021J,2009,1578884149
zb.A0G0Q021K_sj.2018,0.0,A0G0Q021K,2018,1578884149
zb.A0G0Q021K_sj.2017,0.0,A0G0Q021K,2017,1578884149
zb.A0G0Q021K_sj.2016,0.0,A0G0Q021K,2016,1578884149
zb.A0G0Q021K_sj.2015,2.0,A0G0Q021K,2015,1578884149
zb.A0G0Q021K_sj.2014,0.0,A0G0Q021K,2014,1578884149
zb.A0G0Q021K_sj.2013,0.0,A0G0Q021K,2013,1578884149
zb.A0G0Q021K_sj.2012,0.0,A0G0Q021K,2012,1578884149
zb.A0G0Q021K_sj.2011,0.0,A0G0Q021K,2011,1578884149
zb.A0G0Q021K_sj.2010,0.0,A0G0Q021K,2010,1578884149
zb.A0G0Q021K_sj.2009,0.0,A0G0Q021K,2009,1578884149
zb.A0G0Q021L_sj.2018,2.0,A0G0Q021L,2018,1578884149
zb.A0G0Q021L_sj.2017,2.0,A0G0Q021L,2017,1578884149
zb.A0G0Q021L_sj.2016,2.0,A0G0Q021L,2016,1578884149
zb.A0G0Q021L_sj.2015,2.0,A0G0Q021L,2015,1578884149
zb.A0G0Q021L_sj.2014,2.0,A0G0Q021L,2014,1578884149
zb.A0G0Q021L_sj.2013,2.0,A0G0Q021L,2013,1578884149
zb.A0G0Q021L_sj.2012,2.0,A0G0Q021L,2012,1578884149
zb.A0G0Q021L_sj.2011,2.0,A0G0Q021L,2011,1578884149
zb.A0G0Q021L_sj.2010,2.0,A0G0Q021L,2010,1578884149
zb.A0G0Q021L_sj.2009,0.0,A0G0Q021L,2009,1578884149
zb.A0G0Q021M_sj.2018,0.0,A0G0Q021M,2018,1578884149
zb.A0G0Q021M_sj.2017,0.0,A0G0Q021M,2017,1578884149
zb.A0G0Q021M_sj.2016,0.0,A0G0Q021M,2016,1578884149
zb.A0G0Q021M_sj.2015,0.0,A0G0Q021M,2015,1578884149
zb.A0G0Q021M_sj.2014,0.0,A0G0Q021M,2014,1578884149
zb.A0G0Q021M_sj.2013,0.0,A0G0Q021M,2013,1578884149
zb.A0G0Q021M_sj.2012,0.0,A0G0Q021M,2012,1578884149
zb.A0G0Q021M_sj.2011,0.0,A0G0Q021M,2011,1578884149
zb.A0G0Q021M_sj.2010,0.0,A0G0Q021M,2010,1578884149
zb.A0G0Q021M_sj.2009,0.0,A0G0Q021M,2009,1578884149
zb.A0G0Q021N_sj.2018,6.0,A0G0Q021N,2018,1578884149
zb.A0G0Q021N_sj.2017,6.0,A0G0Q021N,2017,1578884149
zb.A0G0Q021N_sj.2016,6.0,A0G0Q021N,2016,1578884149
zb.A0G0Q021N_sj.2015,6.0,A0G0Q021N,2015,1578884149
zb.A0G0Q021N_sj.2014,6.0,A0G0Q021N,2014,1578884149
zb.A0G0Q021N_sj.2013,6.0,A0G0Q021N,2013,1578884149
zb.A0G0Q021N_sj.2012,6.0,A0G0Q021N,2012,1578884149
zb.A0G0Q021N_sj.2011,6.0,A0G0Q021N,2011,1578884149
zb.A0G0Q021N_sj.2010,5.0,A0G0Q021N,2010,1578884149
zb.A0G0Q021N_sj.2009,5.0,A0G0Q021N,2009,1578884149
zb.A0G0Q021O_sj.2018,6.0,A0G0Q021O,2018,1578884149
zb.A0G0Q021O_sj.2017,5.0,A0G0Q021O,2017,1578884149
zb.A0G0Q021O_sj.2016,16.0,A0G0Q021O,2016,1578884149
zb.A0G0Q021O_sj.2015,16.0,A0G0Q021O,2015,1578884149
zb.A0G0Q021O_sj.2014,16.0,A0G0Q021O,2014,1578884149
zb.A0G0Q021O_sj.2013,14.0,A0G0Q021O,2013,1578884149
zb.A0G0Q021O_sj.2012,14.0,A0G0Q021O,2012,1578884149
zb.A0G0Q021O_sj.2011,13.0,A0G0Q021O,2011,1578884149
zb.A0G0Q021O_sj.2010,17.0,A0G0Q021O,2010,1578884149
zb.A0G0Q021O_sj.2009,17.0,A0G0Q021O,2009,1578884149
zb.A0G0Q0301_sj.2018,451.0,A0G0Q0301,2018,1578884152
zb.A0G0Q0301_sj.2017,418.0,A0G0Q0301,2017,1578884152
zb.A0G0Q0301_sj.2016,423.0,A0G0Q0301,2016,1578884152
zb.A0G0Q0301_sj.2015,416.0,A0G0Q0301,2015,1578884152
zb.A0G0Q0301_sj.2014,406.0,A0G0Q0301,2014,1578884152
zb.A0G0Q0301_sj.2013,394.0,A0G0Q0301,2013,1578884152
zb.A0G0Q0301_sj.2012,369.0,A0G0Q0301,2012,1578884152
zb.A0G0Q0301_sj.2011,340.0,A0G0Q0301,2011,1578884152
zb.A0G0Q0301_sj.2010,318.0,A0G0Q0301,2010,1578884152
zb.A0G0Q0301_sj.2009,293.0,A0G0Q0301,2009,1578884152
zb.A0G0Q0302_sj.2018,0.0,A0G0Q0302,2018,1578884152
zb.A0G0Q0302_sj.2017,0.0,A0G0Q0302,2017,1578884152
zb.A0G0Q0302_sj.2016,0.0,A0G0Q0302,2016,1578884152
zb.A0G0Q0302_sj.2015,0.0,A0G0Q0302,2015,1578884152
zb.A0G0Q0302_sj.2014,0.0,A0G0Q0302,2014,1578884152
zb.A0G0Q0302_sj.2013,0.0,A0G0Q0302,2013,1578884152
zb.A0G0Q0302_sj.2012,0.0,A0G0Q0302,2012,1578884152
zb.A0G0Q0302_sj.2011,0.0,A0G0Q0302,2011,1578884152
zb.A0G0Q0302_sj.2010,0.0,A0G0Q0302,2010,1578884152
zb.A0G0Q0302_sj.2009,0.0,A0G0Q0302,2009,1578884152
zb.A0G0Q0303_sj.2018,0.0,A0G0Q0303,2018,1578884152
zb.A0G0Q0303_sj.2017,0.0,A0G0Q0303,2017,1578884152
zb.A0G0Q0303_sj.2016,0.0,A0G0Q0303,2016,1578884152
zb.A0G0Q0303_sj.2015,0.0,A0G0Q0303,2015,1578884152
zb.A0G0Q0303_sj.2014,0.0,A0G0Q0303,2014,1578884152
zb.A0G0Q0303_sj.2013,0.0,A0G0Q0303,2013,1578884152
zb.A0G0Q0303_sj.2012,0.0,A0G0Q0303,2012,1578884152
zb.A0G0Q0303_sj.2011,0.0,A0G0Q0303,2011,1578884152
zb.A0G0Q0303_sj.2010,0.0,A0G0Q0303,2010,1578884152
zb.A0G0Q0303_sj.2009,0.0,A0G0Q0303,2009,1578884152
zb.A0G0Q0304_sj.2018,0.0,A0G0Q0304,2018,1578884152
zb.A0G0Q0304_sj.2017,0.0,A0G0Q0304,2017,1578884152
zb.A0G0Q0304_sj.2016,0.0,A0G0Q0304,2016,1578884152
zb.A0G0Q0304_sj.2015,0.0,A0G0Q0304,2015,1578884152
zb.A0G0Q0304_sj.2014,0.0,A0G0Q0304,2014,1578884152
zb.A0G0Q0304_sj.2013,0.0,A0G0Q0304,2013,1578884152
zb.A0G0Q0304_sj.2012,0.0,A0G0Q0304,2012,1578884152
zb.A0G0Q0304_sj.2011,0.0,A0G0Q0304,2011,1578884152
zb.A0G0Q0304_sj.2010,0.0,A0G0Q0304,2010,1578884152
zb.A0G0Q0304_sj.2009,0.0,A0G0Q0304,2009,1578884152
zb.A0G0Q0305_sj.2018,0.0,A0G0Q0305,2018,1578884152
zb.A0G0Q0305_sj.2017,0.0,A0G0Q0305,2017,1578884152
zb.A0G0Q0305_sj.2016,0.0,A0G0Q0305,2016,1578884152
zb.A0G0Q0305_sj.2015,0.0,A0G0Q0305,2015,1578884152
zb.A0G0Q0305_sj.2014,0.0,A0G0Q0305,2014,1578884152
zb.A0G0Q0305_sj.2013,0.0,A0G0Q0305,2013,1578884152
zb.A0G0Q0305_sj.2012,0.0,A0G0Q0305,2012,1578884152
zb.A0G0Q0305_sj.2011,0.0,A0G0Q0305,2011,1578884152
zb.A0G0Q0305_sj.2010,0.0,A0G0Q0305,2010,1578884152
zb.A0G0Q0305_sj.2009,0.0,A0G0Q0305,2009,1578884152
zb.A0G0Q0306_sj.2018,0.0,A0G0Q0306,2018,1578884152
zb.A0G0Q0306_sj.2017,0.0,A0G0Q0306,2017,1578884152
zb.A0G0Q0306_sj.2016,0.0,A0G0Q0306,2016,1578884152
zb.A0G0Q0306_sj.2015,0.0,A0G0Q0306,2015,1578884152
zb.A0G0Q0306_sj.2014,0.0,A0G0Q0306,2014,1578884152
zb.A0G0Q0306_sj.2013,0.0,A0G0Q0306,2013,1578884152
zb.A0G0Q0306_sj.2012,0.0,A0G0Q0306,2012,1578884152
zb.A0G0Q0306_sj.2011,0.0,A0G0Q0306,2011,1578884152
zb.A0G0Q0306_sj.2010,0.0,A0G0Q0306,2010,1578884152
zb.A0G0Q0306_sj.2009,0.0,A0G0Q0306,2009,1578884152
zb.A0G0Q0307_sj.2018,0.0,A0G0Q0307,2018,1578884152
zb.A0G0Q0307_sj.2017,0.0,A0G0Q0307,2017,1578884152
zb.A0G0Q0307_sj.2016,0.0,A0G0Q0307,2016,1578884152
zb.A0G0Q0307_sj.2015,0.0,A0G0Q0307,2015,1578884152
zb.A0G0Q0307_sj.2014,0.0,A0G0Q0307,2014,1578884152
zb.A0G0Q0307_sj.2013,0.0,A0G0Q0307,2013,1578884152
zb.A0G0Q0307_sj.2012,0.0,A0G0Q0307,2012,1578884152
zb.A0G0Q0307_sj.2011,0.0,A0G0Q0307,2011,1578884152
zb.A0G0Q0307_sj.2010,0.0,A0G0Q0307,2010,1578884152
zb.A0G0Q0307_sj.2009,0.0,A0G0Q0307,2009,1578884152
zb.A0G0Q0308_sj.2018,0.0,A0G0Q0308,2018,1578884152
zb.A0G0Q0308_sj.2017,0.0,A0G0Q0308,2017,1578884152
zb.A0G0Q0308_sj.2016,0.0,A0G0Q0308,2016,1578884152
zb.A0G0Q0308_sj.2015,0.0,A0G0Q0308,2015,1578884152
zb.A0G0Q0308_sj.2014,0.0,A0G0Q0308,2014,1578884152
zb.A0G0Q0308_sj.2013,0.0,A0G0Q0308,2013,1578884152
zb.A0G0Q0308_sj.2012,0.0,A0G0Q0308,2012,1578884152
zb.A0G0Q0308_sj.2011,0.0,A0G0Q0308,2011,1578884152
zb.A0G0Q0308_sj.2010,0.0,A0G0Q0308,2010,1578884152
zb.A0G0Q0308_sj.2009,0.0,A0G0Q0308,2009,1578884152
zb.A0G0Q0309_sj.2018,0.0,A0G0Q0309,2018,1578884152
zb.A0G0Q0309_sj.2017,0.0,A0G0Q0309,2017,1578884152
zb.A0G0Q0309_sj.2016,0.0,A0G0Q0309,2016,1578884152
zb.A0G0Q0309_sj.2015,0.0,A0G0Q0309,2015,1578884152
zb.A0G0Q0309_sj.2014,0.0,A0G0Q0309,2014,1578884152
zb.A0G0Q0309_sj.2013,0.0,A0G0Q0309,2013,1578884152
zb.A0G0Q0309_sj.2012,0.0,A0G0Q0309,2012,1578884152
zb.A0G0Q0309_sj.2011,0.0,A0G0Q0309,2011,1578884152
zb.A0G0Q0309_sj.2010,0.0,A0G0Q0309,2010,1578884152
zb.A0G0Q0309_sj.2009,0.0,A0G0Q0309,2009,1578884152
zb.A0G0Q030A_sj.2018,3.0,A0G0Q030A,2018,1578884152
zb.A0G0Q030A_sj.2017,3.0,A0G0Q030A,2017,1578884152
zb.A0G0Q030A_sj.2016,3.0,A0G0Q030A,2016,1578884152
zb.A0G0Q030A_sj.2015,1.0,A0G0Q030A,2015,1578884152
zb.A0G0Q030A_sj.2014,1.0,A0G0Q030A,2014,1578884152
zb.A0G0Q030A_sj.2013,1.0,A0G0Q030A,2013,1578884152
zb.A0G0Q030A_sj.2012,1.0,A0G0Q030A,2012,1578884152
zb.A0G0Q030A_sj.2011,0.0,A0G0Q030A,2011,1578884152
zb.A0G0Q030A_sj.2010,0.0,A0G0Q030A,2010,1578884152
zb.A0G0Q030A_sj.2009,0.0,A0G0Q030A,2009,1578884152
zb.A0G0Q030B_sj.2018,13.0,A0G0Q030B,2018,1578884152
zb.A0G0Q030B_sj.2017,13.0,A0G0Q030B,2017,1578884152
zb.A0G0Q030B_sj.2016,13.0,A0G0Q030B,2016,1578884152
zb.A0G0Q030B_sj.2015,13.0,A0G0Q030B,2015,1578884152
zb.A0G0Q030B_sj.2014,11.0,A0G0Q030B,2014,1578884152
zb.A0G0Q030B_sj.2013,6.0,A0G0Q030B,2013,1578884152
zb.A0G0Q030B_sj.2012,3.0,A0G0Q030B,2012,1578884152
zb.A0G0Q030B_sj.2011,3.0,A0G0Q030B,2011,1578884152
zb.A0G0Q030B_sj.2010,3.0,A0G0Q030B,2010,1578884152
zb.A0G0Q030B_sj.2009,3.0,A0G0Q030B,2009,1578884152
zb.A0G0Q030C_sj.2018,1.0,A0G0Q030C,2018,1578884152
zb.A0G0Q030C_sj.2017,1.0,A0G0Q030C,2017,1578884152
zb.A0G0Q030C_sj.2016,1.0,A0G0Q030C,2016,1578884152
zb.A0G0Q030C_sj.2015,0.0,A0G0Q030C,2015,1578884152
zb.A0G0Q030C_sj.2014,0.0,A0G0Q030C,2014,1578884152
zb.A0G0Q030C_sj.2013,0.0,A0G0Q030C,2013,1578884152
zb.A0G0Q030C_sj.2012,0.0,A0G0Q030C,2012,1578884152
zb.A0G0Q030C_sj.2011,0.0,A0G0Q030C,2011,1578884152
zb.A0G0Q030C_sj.2010,0.0,A0G0Q030C,2010,1578884152
zb.A0G0Q030C_sj.2009,0.0,A0G0Q030C,2009,1578884152
zb.A0G0Q030D_sj.2018,66.0,A0G0Q030D,2018,1578884152
zb.A0G0Q030D_sj.2017,60.0,A0G0Q030D,2017,1578884152
zb.A0G0Q030D_sj.2016,61.0,A0G0Q030D,2016,1578884152
zb.A0G0Q030D_sj.2015,57.0,A0G0Q030D,2015,1578884152
zb.A0G0Q030D_sj.2014,58.0,A0G0Q030D,2014,1578884152
zb.A0G0Q030D_sj.2013,59.0,A0G0Q030D,2013,1578884152
zb.A0G0Q030D_sj.2012,56.0,A0G0Q030D,2012,1578884152
zb.A0G0Q030D_sj.2011,52.0,A0G0Q030D,2011,1578884152
zb.A0G0Q030D_sj.2010,49.0,A0G0Q030D,2010,1578884152
zb.A0G0Q030D_sj.2009,44.0,A0G0Q030D,2009,1578884152
zb.A0G0Q030E_sj.2018,42.0,A0G0Q030E,2018,1578884152
zb.A0G0Q030E_sj.2017,42.0,A0G0Q030E,2017,1578884152
zb.A0G0Q030E_sj.2016,45.0,A0G0Q030E,2016,1578884152
zb.A0G0Q030E_sj.2015,44.0,A0G0Q030E,2015,1578884152
zb.A0G0Q030E_sj.2014,44.0,A0G0Q030E,2014,1578884152
zb.A0G0Q030E_sj.2013,42.0,A0G0Q030E,2013,1578884152
zb.A0G0Q030E_sj.2012,36.0,A0G0Q030E,2012,1578884152
zb.A0G0Q030E_sj.2011,35.0,A0G0Q030E,2011,1578884152
zb.A0G0Q030E_sj.2010,32.0,A0G0Q030E,2010,1578884152
zb.A0G0Q030E_sj.2009,28.0,A0G0Q030E,2009,1578884152
zb.A0G0Q030F_sj.2018,61.0,A0G0Q030F,2018,1578884152
zb.A0G0Q030F_sj.2017,56.0,A0G0Q030F,2017,1578884152
zb.A0G0Q030F_sj.2016,56.0,A0G0Q030F,2016,1578884152
zb.A0G0Q030F_sj.2015,59.0,A0G0Q030F,2015,1578884152
zb.A0G0Q030F_sj.2014,57.0,A0G0Q030F,2014,1578884152
zb.A0G0Q030F_sj.2013,56.0,A0G0Q030F,2013,1578884152
zb.A0G0Q030F_sj.2012,56.0,A0G0Q030F,2012,1578884152
zb.A0G0Q030F_sj.2011,51.0,A0G0Q030F,2011,1578884152
zb.A0G0Q030F_sj.2010,44.0,A0G0Q030F,2010,1578884152
